fid,Locale,SA1 Main Code,SA1 7 Digit Code,SA2 Main Code,SA2 5 Digit Code,SA2 Name
379,newcastle_maitland,11102121524,1121524,111021215,11215,Bolton Point - Teralba
380,newcastle_maitland,11103122428,1122428,111031224,11224,Hamilton - Broadmeadow
381,newcastle_maitland,11103123118,1123118,111031231,11231,Shortland - Jesmond
382,newcastle_maitland,11103122625,1122625,111031226,11226,Maryland - Fletcher - Minmi
383,newcastle_maitland,10601110835,1110835,106011108,11108,Cessnock
384,newcastle_maitland,11102121504,1121504,111021215,11215,Bolton Point - Teralba
385,newcastle_maitland,11102122006,1122006,111021220,11220,Wangi Wangi - Rathmines
386,newcastle_maitland,11101120930,1120930,111011209,11209,Glendale - Cardiff - Hillsborough
387,newcastle_maitland,11101120712,1120712,111011207,11207,Belmont South - Blacksmiths
388,newcastle_maitland,10602111747,1111747,106021117,11117,Maitland - West
389,newcastle_maitland,10601111118,1111118,106011111,11111,Kurri Kurri - Abermain
390,newcastle_maitland,11102121935,1121935,111021219,11219,Toronto - Awaba
391,newcastle_maitland,11101121427,1121427,111011214,11214,Warners Bay - Boolaroo
392,newcastle_maitland,11101121407,1121407,111011214,11214,Warners Bay - Boolaroo
393,newcastle_maitland,11101120817,1120817,111011208,11208,Charlestown - Dudley
394,newcastle_maitland,11103122415,1122415,111031224,11224,Hamilton - Broadmeadow
395,newcastle_maitland,11103122904,1122904,111031229,11229,Newcastle - Cooks Hill
396,newcastle_maitland,11103123509,1123509,111031235,11235,Wickham - Carrington - Tighes Hill
397,newcastle_maitland,11103122502,1122502,111031225,11225,Lambton - New Lambton
398,newcastle_maitland,10602111606,1111606,106021116,11116,Maitland - North
399,newcastle_maitland,10601110845,1110845,106011108,11108,Cessnock
400,newcastle_maitland,10601111132,1111132,106011111,11111,Kurri Kurri - Abermain
401,newcastle_maitland,11103122505,1122505,111031225,11225,Lambton - New Lambton
402,newcastle_maitland,10602111707,1111707,106021117,11117,Maitland - West
403,newcastle_maitland,11101121206,1121206,111011212,11212,Swansea - Caves Beach
404,newcastle_maitland,11103122911,1122911,111031229,11229,Newcastle - Cooks Hill
405,newcastle_maitland,10601110803,1110803,106011108,11108,Cessnock
406,newcastle_maitland,10601110857,1110857,106011108,11108,Cessnock
407,newcastle_maitland,11101121024,1121024,111011210,11210,Mount Hutton - Windale
408,newcastle_maitland,11103122810,1122810,111031228,11228,Merewether - The Junction
409,newcastle_maitland,11103122812,1122812,111031228,11228,Merewether - The Junction
410,newcastle_maitland,11103122813,1122813,111031228,11228,Merewether - The Junction
411,newcastle_maitland,11103122323,1122323,111031223,11223,Beresfield - Hexham
412,newcastle_maitland,10602111412,1111412,106021114,11114,Maitland
413,newcastle_maitland,11102121706,1121706,111021217,11217,Edgeworth - Cameron Park
414,newcastle_maitland,11101120903,1120903,111011209,11209,Glendale - Cardiff - Hillsborough
415,newcastle_maitland,11101121310,1121310,111011213,11213,Valentine - Eleebana
416,newcastle_maitland,11103122729,1122729,111031227,11227,Mayfield - Warabrook
417,newcastle_maitland,10602111504,1111504,106021115,11115,Maitland - East
418,newcastle_maitland,11101120921,1120921,111011209,11209,Glendale - Cardiff - Hillsborough
419,newcastle_maitland,10603112225,1112225,106031122,11122,Raymond Terrace
420,newcastle_maitland,11102121735,1121735,111021217,11217,Edgeworth - Cameron Park
421,newcastle_maitland,11102121919,1121919,111021219,11219,Toronto - Awaba
422,newcastle_maitland,11101121104,1121104,111011211,11211,Redhead
423,newcastle_maitland,11101120705,1120705,111011207,11207,Belmont South - Blacksmiths
424,newcastle_maitland,11103122528,1122528,111031225,11225,Lambton - New Lambton
425,newcastle_maitland,11103123321,1123321,111031233,11233,Wallsend - Elermore Vale
426,newcastle_maitland,10602111738,1111738,106021117,11117,Maitland - West
427,newcastle_maitland,10601110807,1110807,106011108,11108,Cessnock
428,newcastle_maitland,11103122807,1122807,111031228,11228,Merewether - The Junction
429,newcastle_maitland,11103122422,1122422,111031224,11224,Hamilton - Broadmeadow
430,newcastle_maitland,11103122429,1122429,111031224,11224,Hamilton - Broadmeadow
431,newcastle_maitland,11101121222,1121222,111011212,11212,Swansea - Caves Beach
432,newcastle_maitland,11103122716,1122716,111031227,11227,Mayfield - Warabrook
433,newcastle_maitland,11101120613,1120613,111011206,11206,Belmont - Bennetts Green
434,newcastle_maitland,11101120642,1120642,111011206,11206,Belmont - Bennetts Green
435,newcastle_maitland,11101121213,1121213,111011212,11212,Swansea - Caves Beach
436,newcastle_maitland,11103122830,1122830,111031228,11228,Merewether - The Junction
437,newcastle_maitland,10602111505,1111505,106021115,11115,Maitland - East
438,newcastle_maitland,10602111744,1111744,106021117,11117,Maitland - West
439,newcastle_maitland,11102121726,1121726,111021217,11217,Edgeworth - Cameron Park
440,newcastle_maitland,11101121102,1121102,111011211,11211,Redhead
441,newcastle_maitland,11101121208,1121208,111011212,11212,Swansea - Caves Beach
442,newcastle_maitland,11103123342,1123342,111031233,11233,Wallsend - Elermore Vale
443,newcastle_maitland,11103122630,1122630,111031226,11226,Maryland - Fletcher - Minmi
444,newcastle_maitland,10603112209,1112209,106031122,11122,Raymond Terrace
445,newcastle_maitland,11101120864,1120864,111011208,11208,Charlestown - Dudley
446,newcastle_maitland,10602111531,1111531,106021115,11115,Maitland - East
447,newcastle_maitland,11103122707,1122707,111031227,11227,Mayfield - Warabrook
448,newcastle_maitland,11103122818,1122818,111031228,11228,Merewether - The Junction
449,newcastle_maitland,11101121226,1121226,111011212,11212,Swansea - Caves Beach
450,newcastle_maitland,10602111534,1111534,106021115,11115,Maitland - East
451,newcastle_maitland,10602111736,1111736,106021117,11117,Maitland - West
452,newcastle_maitland,11101120841,1120841,111011208,11208,Charlestown - Dudley
453,newcastle_maitland,11101120902,1120902,111011209,11209,Glendale - Cardiff - Hillsborough
454,newcastle_maitland,11101120928,1120928,111011209,11209,Glendale - Cardiff - Hillsborough
455,newcastle_maitland,11103123330,1123330,111031233,11233,Wallsend - Elermore Vale
456,newcastle_maitland,11103122619,1122619,111031226,11226,Maryland - Fletcher - Minmi
457,newcastle_maitland,11101120807,1120807,111011208,11208,Charlestown - Dudley
458,newcastle_maitland,11101120825,1120825,111011208,11208,Charlestown - Dudley
459,newcastle_maitland,10603112204,1112204,106031122,11122,Raymond Terrace
460,newcastle_maitland,11101121010,1121010,111011210,11210,Mount Hutton - Windale
461,newcastle_maitland,11103122717,1122717,111031227,11227,Mayfield - Warabrook
462,newcastle_maitland,11103123403,1123403,111031234,11234,Waratah - North Lambton
463,newcastle_maitland,11103123411,1123411,111031234,11234,Waratah - North Lambton
464,newcastle_maitland,11103123514,1123514,111031235,11235,Wickham - Carrington - Tighes Hill
465,newcastle_maitland,11103122312,1122312,111031223,11223,Beresfield - Hexham
466,newcastle_maitland,11101121002,1121002,111011210,11210,Mount Hutton - Windale
467,newcastle_maitland,11101121021,1121021,111011210,11210,Mount Hutton - Windale
468,newcastle_maitland,11103123210,1123210,111031232,11232,Stockton - Fullerton Cove
469,newcastle_maitland,10602111568,1111568,106021115,11115,Maitland - East
470,newcastle_maitland,10602111720,1111720,106021117,11117,Maitland - West
471,newcastle_maitland,10602111724,1111724,106021117,11117,Maitland - West
472,newcastle_maitland,10601110820,1110820,106011108,11108,Cessnock
473,newcastle_maitland,11103122706,1122706,111031227,11227,Mayfield - Warabrook
474,newcastle_maitland,10602111502,1111502,106021115,11115,Maitland - East
475,newcastle_maitland,11103123319,1123319,111031233,11233,Wallsend - Elermore Vale
476,newcastle_maitland,11103122608,1122608,111031226,11226,Maryland - Fletcher - Minmi
477,newcastle_maitland,10602111513,1111513,106021115,11115,Maitland - East
478,newcastle_maitland,10602111721,1111721,106021117,11117,Maitland - West
479,newcastle_maitland,10601110831,1110831,106011108,11108,Cessnock
480,newcastle_maitland,11102122107,1122107,111021221,11221,West Wallsend - Barnsley - Killingworth
481,newcastle_maitland,10603112224,1112224,106031122,11122,Raymond Terrace
482,newcastle_maitland,11101120853,1120853,111011208,11208,Charlestown - Dudley
483,newcastle_maitland,11103123205,1123205,111031232,11232,Stockton - Fullerton Cove
484,newcastle_maitland,11101120913,1120913,111011209,11209,Glendale - Cardiff - Hillsborough
485,newcastle_maitland,10601111149,1111149,106011111,11111,Kurri Kurri - Abermain
486,newcastle_maitland,11103122719,1122719,111031227,11227,Mayfield - Warabrook
487,newcastle_maitland,11103122223,1122223,111031222,11222,Adamstown - Kotara
488,newcastle_maitland,11103122314,1122314,111031223,11223,Beresfield - Hexham
489,newcastle_maitland,11103122712,1122712,111031227,11227,Mayfield - Warabrook
490,newcastle_maitland,11101121323,1121323,111011213,11213,Valentine - Eleebana
491,newcastle_maitland,11103122209,1122209,111031222,11222,Adamstown - Kotara
492,newcastle_maitland,11103122533,1122533,111031225,11225,Lambton - New Lambton
493,newcastle_maitland,10602111613,1111613,106021116,11116,Maitland - North
494,newcastle_maitland,11101120635,1120635,111011206,11206,Belmont - Bennetts Green
495,newcastle_maitland,11103122214,1122214,111031222,11222,Adamstown - Kotara
496,newcastle_maitland,11101121218,1121218,111011212,11212,Swansea - Caves Beach
497,newcastle_maitland,11103123327,1123327,111031233,11233,Wallsend - Elermore Vale
498,newcastle_maitland,10602111554,1111554,106021115,11115,Maitland - East
499,newcastle_maitland,10601111130,1111130,106011111,11111,Kurri Kurri - Abermain
500,newcastle_maitland,11102121939,1121939,111021219,11219,Toronto - Awaba
501,newcastle_maitland,11101120852,1120852,111011208,11208,Charlestown - Dudley
502,newcastle_maitland,11103122921,1122921,111031229,11229,Newcastle - Cooks Hill
503,newcastle_maitland,11103123213,1123213,111031232,11232,Stockton - Fullerton Cove
504,newcastle_maitland,10603112206,1112206,106031122,11122,Raymond Terrace
505,newcastle_maitland,11103123404,1123404,111031234,11234,Waratah - North Lambton
506,newcastle_maitland,10601110854,1110854,106011108,11108,Cessnock
507,newcastle_maitland,11102121944,1121944,111021219,11219,Toronto - Awaba
508,newcastle_maitland,10602111553,1111553,106021115,11115,Maitland - East
509,newcastle_maitland,11101120618,1120618,111011206,11206,Belmont - Bennetts Green
510,newcastle_maitland,10602111547,1111547,106021115,11115,Maitland - East
511,newcastle_maitland,11101121325,1121325,111011213,11213,Valentine - Eleebana
512,newcastle_maitland,11103122419,1122419,111031224,11224,Hamilton - Broadmeadow
513,newcastle_maitland,11103123202,1123202,111031232,11232,Stockton - Fullerton Cove
514,newcastle_maitland,11103123422,1123422,111031234,11234,Waratah - North Lambton
515,newcastle_maitland,11103122726,1122726,111031227,11227,Mayfield - Warabrook
516,newcastle_maitland,10601110830,1110830,106011108,11108,Cessnock
517,newcastle_maitland,11102121517,1121517,111021215,11215,Bolton Point - Teralba
518,newcastle_maitland,11102121720,1121720,111021217,11217,Edgeworth - Cameron Park
519,newcastle_maitland,11101120914,1120914,111011209,11209,Glendale - Cardiff - Hillsborough
520,newcastle_maitland,10602111702,1111702,106021117,11117,Maitland - West
521,newcastle_maitland,11102121505,1121505,111021215,11215,Bolton Point - Teralba
522,newcastle_maitland,11102122003,1122003,111021220,11220,Wangi Wangi - Rathmines
523,newcastle_maitland,11101120840,1120840,111011208,11208,Charlestown - Dudley
524,newcastle_maitland,11103123103,1123103,111031231,11231,Shortland - Jesmond
525,newcastle_maitland,10603112227,1112227,106031122,11122,Raymond Terrace
526,newcastle_maitland,10602111408,1111408,106021114,11114,Maitland
527,newcastle_maitland,11102122010,1122010,111021220,11220,Wangi Wangi - Rathmines
528,newcastle_maitland,11101120850,1120850,111011208,11208,Charlestown - Dudley
529,newcastle_maitland,11102121930,1121930,111021219,11219,Toronto - Awaba
530,newcastle_maitland,11102122007,1122007,111021220,11220,Wangi Wangi - Rathmines
531,newcastle_maitland,10601110818,1110818,106011108,11108,Cessnock
532,newcastle_maitland,11103122518,1122518,111031225,11225,Lambton - New Lambton
533,newcastle_maitland,11103122520,1122520,111031225,11225,Lambton - New Lambton
534,newcastle_maitland,11103122724,1122724,111031227,11227,Mayfield - Warabrook
535,newcastle_maitland,11101120633,1120633,111011206,11206,Belmont - Bennetts Green
536,newcastle_maitland,11103123424,1123424,111031234,11234,Waratah - North Lambton
537,newcastle_maitland,10603112221,1112221,106031122,11122,Raymond Terrace
538,newcastle_maitland,11102121942,1121942,111021219,11219,Toronto - Awaba
539,newcastle_maitland,11101120855,1120855,111011208,11208,Charlestown - Dudley
540,newcastle_maitland,11103122424,1122424,111031224,11224,Hamilton - Broadmeadow
541,newcastle_maitland,10603112229,1112229,106031122,11122,Raymond Terrace
542,newcastle_maitland,10603112230,1112230,106031122,11122,Raymond Terrace
543,newcastle_maitland,11103122606,1122606,111031226,11226,Maryland - Fletcher - Minmi
544,newcastle_maitland,11103122322,1122322,111031223,11223,Beresfield - Hexham
545,newcastle_maitland,11101120621,1120621,111011206,11206,Belmont - Bennetts Green
546,newcastle_maitland,10602111509,1111509,106021115,11115,Maitland - East
547,newcastle_maitland,11103123313,1123313,111031233,11233,Wallsend - Elermore Vale
548,newcastle_maitland,10602111542,1111542,106021115,11115,Maitland - East
549,newcastle_maitland,11101120716,1120716,111011207,11207,Belmont South - Blacksmiths
550,newcastle_maitland,10602111519,1111519,106021115,11115,Maitland - East
551,newcastle_maitland,10602111521,1111521,106021115,11115,Maitland - East
552,newcastle_maitland,11103122905,1122905,111031229,11229,Newcastle - Cooks Hill
553,newcastle_maitland,10602111604,1111604,106021116,11116,Maitland - North
554,newcastle_maitland,10602111709,1111709,106021117,11117,Maitland - West
555,newcastle_maitland,11103122623,1122623,111031226,11226,Maryland - Fletcher - Minmi
556,newcastle_maitland,11101121015,1121015,111011210,11210,Mount Hutton - Windale
557,newcastle_maitland,11103123343,1123343,111031233,11233,Wallsend - Elermore Vale
558,newcastle_maitland,10602111516,1111516,106021115,11115,Maitland - East
559,newcastle_maitland,11102121512,1121512,111021215,11215,Bolton Point - Teralba
560,newcastle_maitland,11102122110,1122110,111021221,11221,West Wallsend - Barnsley - Killingworth
561,newcastle_maitland,10602111552,1111552,106021115,11115,Maitland - East
562,newcastle_maitland,11101120863,1120863,111011208,11208,Charlestown - Dudley
563,newcastle_maitland,11101120622,1120622,111011206,11206,Belmont - Bennetts Green
564,newcastle_maitland,11101120713,1120713,111011207,11207,Belmont South - Blacksmiths
565,newcastle_maitland,11103122705,1122705,111031227,11227,Mayfield - Warabrook
566,newcastle_maitland,10602111510,1111510,106021115,11115,Maitland - East
567,newcastle_maitland,11101121303,1121303,111011213,11213,Valentine - Eleebana
568,newcastle_maitland,11103122727,1122727,111031227,11227,Mayfield - Warabrook
569,newcastle_maitland,10602111612,1111612,106021116,11116,Maitland - North
570,newcastle_maitland,11102122004,1122004,111021220,11220,Wangi Wangi - Rathmines
571,newcastle_maitland,11101120842,1120842,111011208,11208,Charlestown - Dudley
572,newcastle_maitland,11103122213,1122213,111031222,11222,Adamstown - Kotara
573,newcastle_maitland,10603112215,1112215,106031122,11122,Raymond Terrace
574,newcastle_maitland,10603112222,1112222,106031122,11122,Raymond Terrace
575,newcastle_maitland,11103122316,1122316,111031223,11223,Beresfield - Hexham
576,newcastle_maitland,11103123115,1123115,111031231,11231,Shortland - Jesmond
577,newcastle_maitland,10602111409,1111409,106021114,11114,Maitland
578,newcastle_maitland,10603112231,1112231,106031122,11122,Raymond Terrace
579,newcastle_maitland,11102121938,1121938,111021219,11219,Toronto - Awaba
580,newcastle_maitland,10602111809,1111809,106021118,11118,Thornton - Millers Forest
581,newcastle_maitland,11103122920,1122920,111031229,11229,Newcastle - Cooks Hill
582,newcastle_maitland,11102121721,1121721,111021217,11217,Edgeworth - Cameron Park
583,newcastle_maitland,10601111124,1111124,106011111,11111,Kurri Kurri - Abermain
584,newcastle_maitland,10601111114,1111114,106011111,11111,Kurri Kurri - Abermain
585,newcastle_maitland,11102121926,1121926,111021219,11219,Toronto - Awaba
586,newcastle_maitland,11102122020,1122020,111021220,11220,Wangi Wangi - Rathmines
587,newcastle_maitland,11101120610,1120610,111011206,11206,Belmont - Bennetts Green
